# vP4_set	vP1_set	ch1	ch2	ch3	ch4
# "vP4"	"vP1"	"ch1"	"ch2"	"ch3"	"ch4"
# 61	61
39	23	-66.89453125	133.58154296875	229.82177734375	-234.89990234375
39	24	-62.04833984375	131.2744140625	229.99267578125	-235.31494140625
39	25	-63.4765625	134.6923828125	232.958984375	-239.83154296875
39	26	-66.95556640625	130.2001953125	232.45849609375	-241.17431640625
39	27	-60.8154296875	128.515625	227.11181640625	-240.61279296875
39	28	-61.71875	126.69677734375	229.443359375	-237.43896484375
39	29	-65.966796875	127.0751953125	230.16357421875	-235.83984375
39	30	-64.92919921875	127.099609375	232.275390625	-240.8447265625
39	31	-63.8427734375	131.4453125	227.83203125	-242.88330078125
39	32	-63.39111328125	130.126953125	228.7353515625	-243.37158203125
39	33	-63.330078125	130.84716796875	237.9638671875	-242.76123046875
39	34	-63.134765625	129.150390625	227.89306640625	-243.7255859375
39	35	-67.22412109375	127.1240234375	225.28076171875	-243.9697265625
39	36	-66.6259765625	131.298828125	223.3154296875	-244.34814453125
39	37	-70.95947265625	129.9560546875	222.76611328125	-245.458984375
39	38	-81.640625	123.01025390625	197.119140625	-242.0166015625
39	39	-79.06494140625	125.78125	198.92578125	-246.728515625
39	40	-76.953125	127.55126953125	196.4111328125	-244.12841796875
39	41	-81.201171875	128.79638671875	196.58203125	-246.38671875
39	42	-77.099609375	128.08837890625	195.03173828125	-245.59326171875
39	43	-77.1484375	129.5166015625	199.2919921875	-243.5791015625
39	44	-79.296875	123.92578125	203.57666015625	-247.75390625
39	45	-81.884765625	128.60107421875	199.40185546875	-242.5048828125
39	46	-84.3994140625	130.74951171875	202.3681640625	-244.90966796875
39	47	-80.57861328125	126.64794921875	202.03857421875	-250.84228515625
39	48	-76.81884765625	129.72412109375	203.60107421875	-246.875
39	49	-81.4453125	127.03857421875	197.20458984375	-245.4345703125
39	50	-79.43115234375	126.708984375	199.10888671875	-253.89404296875
39	51	-78.01513671875	126.06201171875	195.59326171875	-250.86669921875
39	52	-78.6865234375	124.658203125	199.7802734375	-244.7021484375
39	53	-77.01416015625	125.81787109375	202.84423828125	-249.06005859375
39	54	-76.72119140625	135.29052734375	202.1484375	-250.93994140625
39	55	-79.79736328125	130.078125	201.4404296875	-250.87890625
39	56	-74.169921875	127.8564453125	203.1982421875	-251.66015625
39	57	-78.02734375	126.7578125	204.57763671875	-252.44140625
39	58	-80.38330078125	132.23876953125	202.1728515625	-256.01806640625
39	59	-82.18994140625	131.25	203.9794921875	-250.439453125
39	60	-77.880859375	131.93359375	205.79833984375	-254.26025390625
39	61	-81.23779296875	128.01513671875	201.84326171875	-250.68359375
39	62	-80.40771484375	127.44140625	209.47265625	-253.35693359375
39	63	-81.04248046875	124.0478515625	206.3232421875	-251.91650390625
39	64	-78.94287109375	129.67529296875	207.23876953125	-251.9287109375
39	65	-78.89404296875	129.833984375	202.86865234375	-250.54931640625
39	66	-78.72314453125	124.81689453125	203.25927734375	-253.40576171875
39	67	-75.5126953125	130.615234375	206.8115234375	-252.74658203125
39	68	-80.859375	124.072265625	206.4697265625	-254.47998046875
39	69	-82.31201171875	122.4365234375	209.4970703125	-250.5859375
39	70	-80.77392578125	125.54931640625	208.2275390625	-253.25927734375

40	10	-87.87841796875	141.064453125	205.82275390625	-191.357421875
40	11	-81.4697265625	135.19287109375	209.66796875	-205.62744140625
40	12	-76.5869140625	138.4765625	214.44091796875	-212.548828125
40	13	-75.68359375	135.6689453125	222.18017578125	-217.1630859375
40	14	-73.2177734375	132.7392578125	219.3115234375	-216.76025390625
40	15	-74.6826171875	130.419921875	219.7021484375	-228.11279296875
40	16	-74.27978515625	135.77880859375	221.044921875	-225.5615234375
40	17	-64.31884765625	131.4208984375	225.7568359375	-225.69580078125
40	18	-67.4560546875	133.544921875	225.0732421875	-230.94482421875
40	19	-71.1181640625	134.43603515625	226.5625	-233.0078125
40	20	-66.455078125	135.53466796875	221.5576171875	-226.94091796875
40	21	-69.64111328125	134.5458984375	226.55029296875	-239.0380859375
40	22	-66.34521484375	134.75341796875	225.1220703125	-238.8427734375
40	23	-68.359375	134.19189453125	226.318359375	-241.6015625
40	24	-71.37451171875	133.10546875	229.40673828125	-243.2861328125
40	25	-66.97998046875	131.43310546875	228.57666015625	-240.13671875
40	26	-63.8916015625	131.787109375	227.99072265625	-241.2109375
40	27	-66.88232421875	128.67431640625	228.22265625	-240.90576171875
40	28	-67.56591796875	132.8125	227.47802734375	-241.10107421875
40	29	-67.1630859375	129.8828125	230.87158203125	-242.041015625
40	30	-56.11572265625	129.931640625	235.7177734375	-245.91064453125
40	31	-62.8662109375	133.87451171875	235.8642578125	-241.83349609375
40	32	-63.83056640625	125.8056640625	230.52978515625	-237.8173828125
40	33	-61.73095703125	128.8818359375	230.40771484375	-250.87890625
40	34	-64.09912109375	133.49609375	236.56005859375	-247.7294921875
40	35	-63.9892578125	132.7880859375	233.67919921875	-248.2666015625
40	36	-70.7763671875	134.1796875	224.31640625	-251.3916015625
40	37	-76.79443359375	126.84326171875	204.2236328125	-248.8525390625
40	38	-78.22265625	133.7646484375	191.29638671875	-246.78955078125
40	39	-76.611328125	128.28369140625	198.59619140625	-242.51708984375
40	40	-77.08740234375	128.23486328125	196.1181640625	-248.30322265625
40	41	-83.04443359375	127.23388671875	194.189453125	-245.93505859375
40	42	-78.52783203125	126.25732421875	192.3583984375	-247.08251953125
40	43	-82.60498046875	123.0712890625	198.828125	-245.91064453125
40	44	-78.90625	127.57568359375	197.314453125	-248.10791015625
40	45	-82.58056640625	127.5146484375	199.91455078125	-247.44873046875
40	46	-82.6416015625	126.513671875	203.8330078125	-250.30517578125
40	47	-79.052734375	130.38330078125	199.8046875	-247.8759765625
40	48	-72.61962890625	132.470703125	200.9033203125	-250.634765625
40	49	-82.53173828125	127.96630859375	201.33056640625	-248.0712890625
40	50	-81.396484375	126.81884765625	201.25732421875	-250.03662109375
40	51	-81.103515625	130.33447265625	198.53515625	-251.1962890625
40	52	-80.40771484375	126.8310546875	201.416015625	-248.01025390625
40	53	-79.78515625	129.91943359375	206.99462890625	-251.1474609375
40	54	-82.568359375	129.94384765625	200.78125	-249.84130859375
40	55	-81.4453125	130.46875	203.955078125	-250.68359375
40	56	-80.16357421875	130.46875	198.6328125	-245.86181640625
40	57	-75.87890625	125.42724609375	197.64404296875	-251.5380859375
40	58	-81.93359375	129.38232421875	203.40576171875	-244.43359375
40	59	-78.01513671875	126.2939453125	199.27978515625	-256.43310546875
40	60	-76.7822265625	132.28759765625	205.92041015625	-251.6845703125
40	61	-74.74365234375	128.57666015625	197.79052734375	-255.9814453125
40	62	-77.77099609375	131.34765625	203.076171875	-250.08544921875
40	63	-77.79541015625	124.7802734375	207.40966796875	-251.9287109375
40	64	-73.35205078125	128.08837890625	199.62158203125	-252.47802734375
40	65	-74.4140625	129.13818359375	208.55712890625	-251.7333984375
40	66	-80.9326171875	126.6357421875	205.5908203125	-248.4130859375
40	67	-77.9296875	129.19921875	206.16455078125	-252.6611328125
40	68	-78.3203125	126.98974609375	207.4462890625	-254.4189453125
40	69	-72.20458984375	128.11279296875	208.935546875	-256.2255859375
40	70	-81.884765625	124.853515625	209.0576171875	-249.67041015625

41	10	-87.79296875	139.7216796875	202.1484375	-186.51123046875
41	11	-78.466796875	137.4267578125	216.61376953125	-202.81982421875
41	12	-80.6640625	136.31591796875	217.93212890625	-213.26904296875
41	13	-76.64794921875	138.525390625	219.27490234375	-218.5791015625
41	14	-74.2431640625	138.12255859375	221.044921875	-217.919921875
41	15	-73.25439453125	130.96923828125	225.54931640625	-222.8271484375
41	16	-64.90478515625	142.93212890625	222.49755859375	-225.1953125
41	17	-69.53125	130.419921875	225.35400390625	-230.09033203125
41	18	-70.71533203125	127.9541015625	221.826171875	-234.85107421875
41	19	-70.25146484375	133.36181640625	222.6318359375	-227.79541015625
41	20	-65.34423828125	133.7158203125	223.6328125	-235.9130859375
41	21	-65.4052734375	136.1572265625	224.06005859375	-232.75146484375
41	22	-66.6748046875	131.9091796875	228.3935546875	-237.82958984375
41	23	-68.49365234375	133.8134765625	231.8115234375	-237.6220703125
41	24	-62.5244140625	133.14208984375	226.52587890625	-236.24267578125
41	25	-64.88037109375	129.931640625	228.16162109375	-233.3251953125
41	26	-65.10009765625	126.3427734375	225.6591796875	-241.357421875
41	27	-63.83056640625	130.029296875	226.98974609375	-242.2119140625
41	28	-63.83056640625	132.03125	230.50537109375	-236.03515625
41	29	-66.32080078125	131.689453125	228.40576171875	-237.1337890625
41	30	-65.869140625	131.3720703125	231.0546875	-241.50390625
41	31	-61.669921875	132.1044921875	230.6884765625	-237.5244140625
41	32	-59.3994140625	129.26025390625	234.06982421875	-249.23095703125
41	33	-62.98828125	127.74658203125	227.978515625	-242.81005859375
41	34	-59.5458984375	135.83984375	228.857421875	-241.4306640625
41	35	-64.6240234375	133.0322265625	224.90234375	-245.5810546875
41	36	-65.0146484375	133.41064453125	216.943359375	-246.00830078125
41	37	-73.88916015625	130.13916015625	209.66796875	-246.83837890625
41	38	-80.70068359375	133.203125	198.44970703125	-251.1962890625
41	39	-82.70263671875	127.99072265625	200.01220703125	-249.01123046875
41	40	-80.908203125	126.8798828125	191.40625	-246.91162109375
41	41	-77.9052734375	126.0498046875	193.46923828125	-245.59326171875
41	42	-85.80322265625	128.40576171875	200.4638671875	-247.27783203125
41	43	-81.0546875	128.96728515625	200.62255859375	-247.35107421875
41	44	-76.953125	128.69873046875	199.5361328125	-244.189453125
41	45	-79.96826171875	133.4228515625	197.36328125	-244.4091796875
41	46	-73.66943359375	132.89794921875	201.220703125	-247.22900390625
41	47	-77.52685546875	128.06396484375	202.30712890625	-248.64501953125
41	48	-80.2978515625	126.18408203125	205.4931640625	-244.3115234375
41	49	-80.89599609375	126.11083984375	202.783203125	-252.0263671875
41	50	-82.62939453125	122.98583984375	198.0224609375	-249.93896484375
41	51	-80.6884765625	126.67236328125	203.90625	-254.79736328125
41	52	-79.06494140625	124.90234375	201.318359375	-253.6865234375
41	53	-77.0263671875	130.76171875	202.69775390625	-247.49755859375
41	54	-80.28564453125	127.89306640625	202.28271484375	-254.6630859375
41	55	-70.73974609375	131.23779296875	202.83203125	-247.76611328125
41	56	-83.154296875	136.4501953125	200.37841796875	-249.853515625
41	57	-83.33740234375	119.4580078125	198.193359375	-253.52783203125
41	58	-78.1982421875	124.35302734375	206.94580078125	-250.20751953125
41	59	-74.71923828125	126.40380859375	207.26318359375	-255.5908203125
41	60	-79.6875	122.4853515625	206.494140625	-256.43310546875
41	61	-80.9326171875	129.21142578125	200.67138671875	-250.6591796875
41	62	-78.4912109375	129.6875	199.2431640625	-249.51171875
41	63	-82.0068359375	126.77001953125	205.17578125	-252.45361328125
41	64	-81.99462890625	129.6142578125	208.88671875	-254.8095703125
41	65	-76.59912109375	121.875	208.80126953125	-253.35693359375
41	66	-76.0009765625	123.42529296875	210.9130859375	-252.2216796875
41	67	-78.6376953125	129.19921875	204.06494140625	-253.47900390625
41	68	-78.72314453125	127.294921875	211.36474609375	-246.2158203125
41	69	-76.47705078125	128.3203125	206.50634765625	-245.22705078125
41	70	-78.3447265625	129.06494140625	209.55810546875	-248.76708984375

42	10	-87.548828125	142.68798828125	202.978515625	-190.07568359375
42	11	-85.55908203125	144.07958984375	210.09521484375	-205.17578125
42	12	-78.99169921875	134.80224609375	217.02880859375	-210.7666015625
42	13	-72.59521484375	137.46337890625	220.849609375	-216.39404296875
42	14	-73.35205078125	132.0068359375	222.65625	-223.0224609375
42	15	-70.7275390625	136.26708984375	222.03369140625	-221.56982421875
42	16	-73.388671875	139.46533203125	220.654296875	-224.06005859375
42	17	-75.59814453125	136.083984375	223.14453125	-233.4228515625
42	18	-68.54248046875	132.6904296875	223.583984375	-225.37841796875
42	19	-75.10986328125	131.57958984375	227.880859375	-235.51025390625
42	20	-72.15576171875	131.787109375	227.5390625	-236.3525390625
42	21	-67.34619140625	133.70361328125	225.1708984375	-233.72802734375
42	22	-67.17529296875	139.92919921875	225.30517578125	-232.8857421875
42	23	-69.27490234375	130.17578125	231.25	-231.4208984375
42	24	-68.017578125	133.11767578125	224.81689453125	-239.2822265625
42	25	-63.51318359375	126.66015625	225.20751953125	-234.89990234375
42	26	-62.1826171875	128.7109375	227.9296875	-241.69921875
42	27	-57.87353515625	128.60107421875	227.2705078125	-241.0888671875
42	28	-61.81640625	129.7119140625	227.587890625	-240.24658203125
42	29	-62.8662109375	128.3447265625	228.2958984375	-242.12646484375
42	30	-64.84375	129.1015625	231.103515625	-246.1669921875
42	31	-62.65869140625	130.99365234375	231.103515625	-245.78857421875
42	32	-57.43408203125	125.1220703125	233.984375	-244.921875
42	33	-58.544921875	132.421875	231.2744140625	-243.39599609375
42	34	-63.6962890625	128.18603515625	221.1669921875	-243.896484375
42	35	-62.6953125	130.2734375	232.92236328125	-241.357421875
42	36	-65.31982421875	129.0771484375	219.29931640625	-248.7060546875
42	37	-72.509765625	130.06591796875	203.69873046875	-246.2646484375
42	38	-80.6396484375	128.8330078125	195.2880859375	-240.41748046875
42	39	-83.251953125	129.65087890625	199.0234375	-241.17431640625
42	40	-80.62744140625	129.04052734375	199.951171875	-245.08056640625
42	41	-76.52587890625	131.0791015625	200.10986328125	-245.21484375
42	42	-79.5654296875	129.8828125	207.09228515625	-247.81494140625
42	43	-80.322265625	129.26025390625	199.45068359375	-247.7294921875
42	44	-81.5185546875	125.390625	204.6630859375	-246.5576171875
42	45	-82.568359375	131.5673828125	199.951171875	-247.4853515625
42	46	-79.26025390625	134.8876953125	201.806640625	-247.705078125
42	47	-80.67626953125	123.59619140625	205.76171875	-249.7314453125
42	48	-76.171875	133.33740234375	202.62451171875	-251.81884765625
42	49	-76.42822265625	131.48193359375	205.38330078125	-245.5322265625
42	50	-79.99267578125	131.73828125	202.197265625	-251.11083984375
42	51	-75.37841796875	127.5390625	201.5625	-247.0703125
42	52	-83.16650390625	125.9765625	205.95703125	-250.048828125
42	53	-76.416015625	130.4443359375	198.5107421875	-253.28369140625
42	54	-75.29296875	126.30615234375	201.69677734375	-255.7861328125
42	55	-78.41796875	135.986328125	200.537109375	-246.54541015625
42	56	-76.96533203125	127.69775390625	207.14111328125	-248.6572265625
42	57	-77.2705078125	129.5166015625	206.005859375	-250.50048828125
42	58	-75.64697265625	121.00830078125	203.84521484375	-246.1669921875
42	59	-79.38232421875	129.2724609375	211.6943359375	-252.978515625
42	60	-76.123046875	130.04150390625	202.99072265625	-248.388671875
42	61	-76.708984375	123.05908203125	205.23681640625	-247.8759765625
42	62	-79.33349609375	125.23193359375	204.3212890625	-246.08154296875
42	63	-72.27783203125	123.86474609375	205.40771484375	-248.64501953125
42	64	-78.47900390625	126.7822265625	202.587890625	-254.5654296875
42	65	-79.38232421875	122.6318359375	209.2041015625	-252.63671875
42	66	-79.13818359375	131.38427734375	208.4716796875	-252.96630859375
42	67	-73.14453125	132.75146484375	209.11865234375	-250.47607421875
42	68	-69.83642578125	124.79248046875	209.8388671875	-253.1005859375
42	69	-77.64892578125	132.89794921875	206.99462890625	-251.025390625
42	70	-75.6103515625	125.634765625	210.0830078125	-250.3662109375

43	10	-91.24755859375	138.232421875	205.35888671875	-192.24853515625
43	11	-76.59912109375	129.5654296875	215.53955078125	-201.23291015625
43	12	-79.150390625	132.7880859375	214.09912109375	-212.841796875
43	13	-77.0751953125	134.765625	218.39599609375	-216.1865234375
43	14	-71.142578125	137.60986328125	222.15576171875	-224.951171875
43	15	-72.0947265625	137.85400390625	221.3134765625	-217.67578125
43	16	-68.56689453125	134.716796875	231.23779296875	-226.91650390625
43	17	-71.86279296875	135.400390625	223.876953125	-230.2001953125
43	18	-70.068359375	131.4697265625	225.15869140625	-232.11669921875
43	19	-67.66357421875	132.33642578125	224.853515625	-232.8857421875
43	20	-68.02978515625	133.9111328125	227.25830078125	-229.1259765625
43	21	-69.68994140625	131.34765625	226.953125	-231.55517578125
43	22	-69.23828125	129.87060546875	223.73046875	-239.58740234375
43	23	-62.890625	127.20947265625	229.26025390625	-237.3779296875
43	24	-69.7509765625	133.50830078125	231.640625	-240.29541015625
43	25	-65.3076171875	129.6142578125	230.28564453125	-236.92626953125
43	26	-63.3544921875	133.33740234375	224.93896484375	-240.78369140625
43	27	-67.7734375	134.2529296875	227.1484375	-241.9189453125
43	28	-63.6962890625	129.2236328125	225.1220703125	-248.7060546875
43	29	-62.20703125	134.68017578125	229.1015625	-238.76953125
43	30	-67.2607421875	131.8359375	228.43017578125	-242.8955078125
43	31	-63.6962890625	130.33447265625	226.74560546875	-247.54638671875
43	32	-63.1591796875	128.06396484375	235.693359375	-248.71826171875
43	33	-61.56005859375	127.4169921875	232.99560546875	-242.7001953125
43	34	-65.52734375	136.1328125	229.84619140625	-241.162109375
43	35	-60.7666015625	134.47265625	228.9794921875	-241.4306640625
43	36	-71.37451171875	132.23876953125	217.1630859375	-240.185546875
43	37	-69.95849609375	127.6123046875	213.28125	-243.32275390625
43	38	-76.50146484375	130.908203125	201.8310546875	-247.18017578125
43	39	-80.8837890625	129.7119140625	200.390625	-240.3564453125
43	40	-82.28759765625	125.59814453125	197.20458984375	-245.947265625
43	41	-80.48095703125	133.02001953125	203.5400390625	-246.39892578125
43	42	-79.26025390625	128.40576171875	199.8046875	-246.96044921875
43	43	-79.13818359375	127.978515625	193.26171875	-242.29736328125
43	44	-74.951171875	122.9248046875	203.8330078125	-249.23095703125
43	45	-77.74658203125	132.62939453125	207.50732421875	-247.94921875
43	46	-77.20947265625	126.46484375	205.77392578125	-256.87255859375
43	47	-76.1474609375	129.43115234375	197.4853515625	-251.06201171875
43	48	-73.291015625	124.8291015625	195.2880859375	-253.94287109375
43	49	-85.83984375	123.828125	204.72412109375	-252.23388671875
43	50	-80.45654296875	124.93896484375	205.1025390625	-246.728515625
43	51	-80.38330078125	132.31201171875	199.4384765625	-252.587890625
43	52	-79.19921875	124.755859375	200.146484375	-252.35595703125
43	53	-80.52978515625	122.59521484375	206.77490234375	-250.15869140625
43	54	-82.2021484375	130.48095703125	204.78515625	-248.0224609375
43	55	-77.91748046875	129.443359375	205.322265625	-248.59619140625
43	56	-75.28076171875	132.8369140625	205.65185546875	-249.40185546875
43	57	-78.96728515625	130.029296875	205.82275390625	-248.22998046875
43	58	-80.52978515625	128.69873046875	203.03955078125	-259.53369140625
43	59	-77.3681640625	130.908203125	210.75439453125	-246.728515625
43	60	-79.345703125	127.6123046875	203.13720703125	-246.533203125
43	61	-79.443359375	128.64990234375	203.77197265625	-250.84228515625
43	62	-79.638671875	129.19921875	204.58984375	-252.197265625
43	63	-76.79443359375	128.369140625	210.3515625	-256.4697265625
43	64	-78.91845703125	128.4423828125	209.228515625	-253.50341796875
43	65	-79.58984375	129.248046875	211.12060546875	-253.21044921875
43	66	-75.86669921875	129.13818359375	209.31396484375	-249.49951171875
43	67	-74.7314453125	134.3017578125	208.10546875	-250.79345703125
43	68	-77.3681640625	128.5888671875	211.669921875	-256.82373046875
43	69	-79.638671875	128.8330078125	214.013671875	-256.1767578125
43	70	-75.0732421875	129.8095703125	205.9326171875	-253.6865234375

44	10	-85.24169921875	136.82861328125	208.97216796875	-192.7734375
44	11	-83.33740234375	134.912109375	212.6708984375	-205.2490234375
44	12	-77.3681640625	138.36669921875	220.66650390625	-214.92919921875
44	13	-70.73974609375	138.9404296875	218.3837890625	-218.85986328125
44	14	-71.8994140625	138.65966796875	226.72119140625	-223.1201171875
44	15	-75.732421875	133.984375	225.0244140625	-222.15576171875
44	16	-69.7265625	128.41796875	220.56884765625	-225.01220703125
44	17	-73.42529296875	134.80224609375	224.62158203125	-224.0478515625
44	18	-68.896484375	135.94970703125	225.64697265625	-228.662109375
44	19	-67.68798828125	127.8564453125	228.11279296875	-234.68017578125
44	20	-68.9208984375	137.39013671875	231.298828125	-235.2294921875
44	21	-65.966796875	129.6630859375	228.1005859375	-231.26220703125
44	22	-71.7529296875	130.9814453125	225.15869140625	-233.0810546875
44	23	-65.576171875	131.09130859375	224.2431640625	-237.890625
44	24	-66.19873046875	127.1484375	226.6845703125	-240.13671875
44	25	-68.59130859375	134.1552734375	229.8095703125	-232.5927734375
44	26	-59.28955078125	130.56640625	224.267578125	-241.54052734375
44	27	-67.27294921875	137.5244140625	232.861328125	-239.2333984375
44	28	-68.701171875	133.056640625	232.43408203125	-243.10302734375
44	29	-61.41357421875	127.880859375	231.26220703125	-244.93408203125
44	30	-62.80517578125	131.82373046875	231.7138671875	-245.30029296875
44	31	-59.9853515625	129.52880859375	234.06982421875	-245.61767578125
44	32	-64.3310546875	130.615234375	237.59765625	-243.6767578125
44	33	-59.814453125	128.5888671875	227.03857421875	-242.05322265625
44	34	-66.9677734375	133.33740234375	229.2724609375	-240.6494140625
44	35	-60.498046875	131.14013671875	228.57666015625	-244.9462890625
44	36	-63.76953125	132.87353515625	215.68603515625	-245.849609375
44	37	-72.119140625	128.45458984375	206.787109375	-243.49365234375
44	38	-78.13720703125	122.5341796875	197.998046875	-247.265625
44	39	-74.89013671875	128.271484375	191.22314453125	-248.74267578125
44	40	-77.77099609375	129.26025390625	196.4599609375	-246.4111328125
44	41	-79.82177734375	133.53271484375	198.03466796875	-248.8525390625
44	42	-78.11279296875	131.53076171875	199.64599609375	-248.08349609375
44	43	-74.6337890625	135.205078125	206.09130859375	-244.54345703125
44	44	-80.1513671875	129.39453125	204.052734375	-254.7607421875
44	45	-84.85107421875	129.40673828125	202.99072265625	-250.439453125
44	46	-75.28076171875	133.1787109375	205.1513671875	-246.8994140625
44	47	-79.1748046875	130.2978515625	207.373046875	-245.15380859375
44	48	-81.5673828125	132.91015625	202.06298828125	-249.609375
44	49	-82.32421875	127.72216796875	205.76171875	-248.25439453125
44	50	-82.421875	128.7109375	207.6416015625	-249.2919921875
44	51	-82.33642578125	133.2763671875	205.01708984375	-248.44970703125
44	52	-81.396484375	130.50537109375	205.43212890625	-250.74462890625
44	53	-78.55224609375	128.30810546875	207.2265625	-249.853515625
44	54	-79.79736328125	127.30712890625	198.62060546875	-249.86572265625
44	55	-79.99267578125	129.1748046875	206.16455078125	-249.54833984375
44	56	-83.203125	126.708984375	207.3486328125	-250.8056640625
44	57	-76.50146484375	127.1240234375	209.46044921875	-251.0986328125
44	58	-79.7607421875	126.8310546875	211.02294921875	-250.91552734375
44	59	-75.048828125	125.91552734375	206.34765625	-254.38232421875
44	60	-80.908203125	127.880859375	209.47265625	-249.49951171875
44	61	-80.3955078125	126.42822265625	209.033203125	-252.23388671875
44	62	-73.974609375	126.57470703125	208.70361328125	-252.99072265625
44	63	-77.8076171875	127.60009765625	204.21142578125	-253.47900390625
44	64	-72.8271484375	127.11181640625	214.3798828125	-247.5341796875
44	65	-78.2958984375	128.21044921875	204.0771484375	-251.96533203125
44	66	-80.16357421875	127.83203125	211.19384765625	-255.1513671875
44	67	-78.0029296875	126.74560546875	212.01171875	-251.86767578125
44	68	-75.5126953125	123.52294921875	205.4443359375	-251.84326171875
44	69	-78.173828125	129.5654296875	213.6962890625	-254.4921875
44	70	-77.5390625	125.0244140625	214.0625	-249.71923828125

45	10	-90.41748046875	143.76220703125	208.6669921875	-189.208984375
45	11	-79.89501953125	142.0166015625	213.51318359375	-203.96728515625
45	12	-76.74560546875	141.8701171875	221.1669921875	-205.5908203125
45	13	-76.50146484375	132.568359375	218.84765625	-218.84765625
45	14	-73.4375	131.53076171875	219.7509765625	-220.9228515625
45	15	-75.537109375	136.90185546875	222.3388671875	-220.947265625
45	16	-71.826171875	138.4521484375	226.7822265625	-222.88818359375
45	17	-70.34912109375	136.82861328125	225.32958984375	-228.076171875
45	18	-68.95751953125	133.77685546875	225.18310546875	-229.43115234375
45	19	-69.8486328125	136.1083984375	228.89404296875	-230.9814453125
45	20	-65.83251953125	131.494140625	230.50537109375	-236.62109375
45	21	-66.11328125	133.89892578125	229.23583984375	-235.02197265625
45	22	-68.896484375	133.33740234375	226.69677734375	-238.51318359375
45	23	-62.3291015625	137.2314453125	227.99072265625	-244.07958984375
45	24	-70.3857421875	134.92431640625	232.26318359375	-239.09912109375
45	25	-64.09912109375	128.25927734375	230.224609375	-236.02294921875
45	26	-66.357421875	132.04345703125	226.86767578125	-242.28515625
45	27	-67.24853515625	131.3720703125	224.91455078125	-236.865234375
45	28	-65.6005859375	129.87060546875	231.5185546875	-244.9951171875
45	29	-66.30859375	131.35986328125	235.94970703125	-241.6015625
45	30	-65.0634765625	132.65380859375	234.48486328125	-243.3349609375
45	31	-63.4765625	131.8603515625	230.43212890625	-242.34619140625
45	32	-60.595703125	127.0263671875	227.57568359375	-242.07763671875
45	33	-64.0869140625	130.322265625	232.3486328125	-242.71240234375
45	34	-58.0810546875	133.30078125	229.33349609375	-246.25244140625
45	35	-61.962890625	130.7861328125	226.26953125	-246.00830078125
45	36	-66.796875	131.2255859375	215.7958984375	-242.8466796875
45	37	-76.11083984375	123.4375	202.05078125	-250.81787109375
45	38	-79.55322265625	124.8779296875	199.365234375	-243.46923828125
45	39	-83.2275390625	124.32861328125	197.54638671875	-248.9501953125
45	40	-78.4423828125	132.4462890625	200.390625	-241.68701171875
45	41	-78.74755859375	126.904296875	206.84814453125	-241.95556640625
45	42	-75.35400390625	130.6640625	201.64794921875	-246.1669921875
45	43	-81.15234375	128.89404296875	203.50341796875	-247.18017578125
45	44	-77.9296875	128.50341796875	199.57275390625	-251.84326171875
45	45	-81.97021484375	127.294921875	202.6611328125	-245.91064453125
45	46	-78.94287109375	131.25	208.58154296875	-248.8525390625
45	47	-80.09033203125	128.06396484375	205.50537109375	-247.86376953125
45	48	-82.3974609375	128.41796875	203.759765625	-254.3701171875
45	49	-81.09130859375	129.96826171875	201.94091796875	-245.7763671875
45	50	-74.08447265625	126.46484375	202.05078125	-250.40283203125
45	51	-80.3955078125	129.736328125	203.86962890625	-250.37841796875
45	52	-79.69970703125	130.18798828125	203.69873046875	-248.0712890625
45	53	-77.16064453125	126.123046875	205.79833984375	-255.01708984375
45	54	-74.6337890625	132.5439453125	203.79638671875	-251.74560546875
45	55	-83.9111328125	131.54296875	204.99267578125	-249.67041015625
45	56	-78.662109375	129.248046875	208.82568359375	-247.22900390625
45	57	-79.7607421875	133.09326171875	205.82275390625	-256.04248046875
45	58	-76.85546875	131.94580078125	206.65283203125	-247.75390625
45	59	-75.341796875	130.45654296875	211.181640625	-255.2001953125
45	60	-78.45458984375	127.9052734375	206.0791015625	-253.33251953125
45	61	-77.96630859375	123.291015625	205.0048828125	-249.0966796875
45	62	-73.84033203125	126.84326171875	208.935546875	-253.01513671875
45	63	-76.33056640625	135.48583984375	213.18359375	-256.35986328125
45	64	-77.72216796875	125.79345703125	211.12060546875	-253.23486328125
45	65	-80.50537109375	128.0517578125	208.0078125	-250.68359375
45	66	-70.37353515625	126.953125	212.92724609375	-253.23486328125
45	67	-76.7333984375	126.0986328125	214.85595703125	-254.57763671875
45	68	-78.2958984375	132.53173828125	211.34033203125	-251.7333984375
45	69	-78.62548828125	127.08740234375	211.8408203125	-253.7109375
45	70	-70.947265625	125.64697265625	209.326171875	-251.85546875

46	10	-84.80224609375	141.63818359375	215.4052734375	-196.78955078125
46	11	-83.5205078125	133.9111328125	213.0859375	-207.72705078125
46	12	-78.3203125	135.38818359375	215.3076171875	-214.41650390625
46	13	-76.64794921875	137.39013671875	225.4150390625	-223.03466796875
46	14	-71.923828125	129.19921875	217.138671875	-223.193359375
46	15	-71.49658203125	133.14208984375	220.458984375	-226.86767578125
46	16	-76.42822265625	132.5927734375	221.42333984375	-227.50244140625
46	17	-76.89208984375	136.5234375	228.82080078125	-227.587890625
46	18	-66.11328125	136.6943359375	227.57568359375	-226.904296875
46	19	-68.6767578125	130.2978515625	225.79345703125	-230.62744140625
